time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-09-16T23:38:01.650Z,-31.7842,-72.0222,12.46,5.9,mb,,28,1.155,0.74,us,us20003k89,2015-12-12T00:42:58.040Z,"82km WSW of Illapel, Chile",earthquake,5.1,3,0.039,238,reviewed,us,us
2015-09-16T23:37:43.640Z,-31.3772,-71.8551,13.17,4.9,mb,,138,0.726,0.55,us,us10003iui,2015-12-12T00:42:58.040Z,"71km WNW of Illapel, Chile",earthquake,5.4,4.5,0.135,17,reviewed,us,us
2015-09-16T23:36:29.590Z,-31.7893,-72.2389,11.34,5.3,mb,,134,1.331,0.98,us,us10003ita,2015-12-12T00:42:58.040Z,"103km W of Illapel, Chile",earthquake,5.8,3.9,0.107,29,reviewed,us,us
2015-09-16T23:33:41.200Z,-31.3748,-71.8137,27.52,5.1,mb,,144,0.715,1.02,us,us10003iu8,2015-12-12T00:42:58.040Z,"67km WNW of Illapel, Chile",earthquake,3.6,4.6,0.152,14,reviewed,us,us
2015-09-16T23:32:24.760Z,-31.4153,-71.8835,19.47,5.2,mb,,149,0.769,0.7,us,us10003itw,2015-12-12T00:42:58.040Z,"72km WNW of Illapel, Chile",earthquake,5.2,3.9,0.1,33,reviewed,us,us
2015-09-16T23:31:49.790Z,-29.9883,-71.7953,35,5.3,mb,,149,0.697,0.85,us,us10003itb,2015-12-12T00:42:58.040Z,"43km W of Coquimbo, Chile",earthquake,9.5,1.9,0.099,34,reviewed,us,us
2015-09-16T23:31:32.800Z,-31.0731,-71.6913,23.57,5.1,mb,,139,0.401,0.73,us,us10003itg,2015-12-12T00:42:58.040Z,"70km SW of Ovalle, Chile",earthquake,6.1,5,0.19,9,reviewed,us,us
2015-09-16T23:28:23.110Z,-30.7179,-71.8037,20.71,5.5,mb,,112,0.151,0.67,us,us10003it9,2015-12-12T00:42:58.040Z,"59km WSW of Ovalle, Chile",earthquake,5.4,4,0.099,35,reviewed,us,us
2015-09-16T23:23:25.660Z,-31.1674,-71.772,32.1,5.7,mb,,147,0.505,0.74,us,us20003m3n,2015-12-12T00:42:58.040Z,"77km NW of Illapel, Chile",earthquake,4.6,4.9,0.137,19,reviewed,us,us
2015-09-16T23:18:41.850Z,-31.5622,-71.4262,28.41,7,mww,,13,0.903,0.93,us,us20003k7w,2018-05-04T21:17:11.199Z,"25km WNW of Illapel, Chile",earthquake,4.3,3,,,reviewed,us,us
2015-09-16T23:16:09.440Z,-31.6,-71.9189,35,6.1,mb,,98,0.954,0.76,us,us20003k83,2017-10-11T21:12:25.592Z,"71km W of Illapel, Chile",earthquake,5.3,1.8,0.051,146,reviewed,us,us
2015-09-16T23:13:12.340Z,-30.2269,-71.197,29.47,5.2,mb,,112,0.584,1.09,us,us10003iua,2015-12-12T00:42:57.040Z,"33km SSE of Coquimbo, Chile",earthquake,5.3,5.7,0.132,19,reviewed,us,us
2015-09-16T23:09:26.170Z,-31.5743,-71.6717,35,5.7,mb,,94,1.585,0.89,us,us10003itv,2015-12-12T00:42:57.040Z,"48km W of Illapel, Chile",earthquake,7.9,1.9,0.073,67,reviewed,us,us
2015-09-16T23:09:06.770Z,-31.1055,-71.405,37.8,5.6,mb,,68,0.473,0.8,us,us20003kdq,2018-05-04T21:17:43.264Z,"59km SSW of Ovalle, Chile",earthquake,5.7,4.8,0.07,72,reviewed,us,us
2015-09-16T23:03:56.560Z,-31.7502,-71.7425,19.1,6.1,mwr,,93,1.077,0.95,us,us20003k7m,2015-12-12T00:42:57.040Z,"56km WSW of Illapel, Chile",earthquake,3.2,3.3,,,reviewed,us,guc
2015-09-16T22:59:15.000Z,-31.618,-71.745,26.7,6.4,mb,,,,0.72,us,us20003k8b,2018-12-27T20:18:02.149Z,"55km W of Illapel, Chile",earthquake,6,3.6,0.081,60,reviewed,guc,us
2015-09-16T22:54:32.860Z,-31.5729,-71.6744,22.44,8.3,mww,,19,0.684,1.02,us,us20003k7a,2019-08-30T16:26:29.957Z,"48km W of Illapel, Chile",earthquake,4.7,3.2,,,reviewed,us,us
2015-09-16T18:56:09.810Z,-19.9554,-70.8754,9.01,4.9,mww,,119,0.766,1.02,us,us20003k38,2016-11-10T21:52:16.447Z,"82km WNW of Iquique, Chile",earthquake,5.1,3.6,,,reviewed,us,us
2015-09-16T18:24:21.320Z,-19.9713,-70.9427,12.77,4.9,mww,,112,0.818,1.34,us,us20003k2k,2016-11-10T21:52:15.370Z,"88km WNW of Iquique, Chile",earthquake,1.9,3.7,,,reviewed,us,us
2015-09-16T18:19:12.870Z,-19.9771,-70.9917,16.2,4.5,mb,,146,0.859,0.79,us,us20003k2i,2015-12-12T00:42:56.040Z,"92km WNW of Iquique, Chile",earthquake,4.9,4.5,0.156,12,reviewed,us,us
2015-09-16T13:45:39.660Z,-28.2403,-67.5208,126.27,4.5,mb,,41,2,0.98,us,us20003jzh,2015-12-12T00:42:56.040Z,"20km SSE of Tinogasta, Argentina",earthquake,7.6,6.2,0.121,20,reviewed,us,us
2015-09-15T22:03:33.860Z,-20.0186,-70.8369,14.45,4.9,mww,,96,0.708,1.04,us,us20003ju2,2016-11-10T21:52:08.166Z,"75km WNW of Iquique, Chile",earthquake,4,1.3,,,reviewed,us,us
2015-09-15T21:21:20.930Z,-20.0288,-70.8032,9.76,5,mww,,52,0.675,1,us,us20003jtk,2016-11-10T21:52:06.965Z,"72km WNW of Iquique, Chile",earthquake,4.4,3,,,reviewed,us,us
2015-09-14T13:38:53.150Z,-33.3096,-68.6414,23.98,4.5,mb,,134,1.693,0.94,us,us20003ja4,2015-12-12T00:42:52.040Z,"30km SSW of San Martin, Argentina",earthquake,7.3,8.4,0.271,4,reviewed,us,us
2015-09-12T18:25:27.120Z,-38.5626,-75.1754,13.85,4.8,mb,,65,1.944,1.05,us,us20003j2j,2015-12-12T00:42:48.040Z,"170km SW of Lebu, Chile",earthquake,6.3,3.7,0.054,105,reviewed,us,us
2015-09-12T08:13:49.130Z,-31.661,-68.3557,10,5,mb,,38,0.303,0.85,us,us20003izx,2015-12-12T00:42:47.040Z,"3km ENE of Nueve de Julio, Argentina",earthquake,5.2,1.8,0.072,62,reviewed,us,us
2015-09-08T16:02:42.100Z,-31.3436,-67.6355,10,4.9,mb,,22,0.918,0.76,us,us20003hb9,2015-12-05T01:40:37.040Z,"70km ENE of Caucete, Argentina",earthquake,4.3,1.7,0.038,215,reviewed,us,us
2015-09-06T05:19:07.000Z,-28.204,-70.697,39.4,4.5,mb,,,,1.65,us,us20003gw2,2015-12-05T01:40:31.040Z,"41km N of Vallenar, Chile",earthquake,6,2.4,0.156,12,reviewed,guc,us
2015-09-05T20:18:57.510Z,-18.2572,-71.5764,17.95,4.5,mwr,,121,1.178,0.93,us,us20003gt4,2015-12-05T01:40:30.040Z,"72km SSW of Ilo, Peru",earthquake,6,3.6,0.052,35,reviewed,us,us
2015-09-05T18:15:17.590Z,-37.9249,-75.3585,10,4.9,mww,,118,2.902,1.09,us,us20003gru,2016-11-10T21:50:47.311Z,"154km WSW of Lebu, Chile",earthquake,4.7,1.8,,,reviewed,us,us
2015-09-05T10:17:57.000Z,-37.908,-73.609,38.5,5.1,mwr,,,,0.78,us,us20003gnv,2015-12-05T01:40:28.040Z,"21km WSW of Canete, Chile",earthquake,7,5.2,,,reviewed,guc,guc
2015-09-03T14:24:10.000Z,-23.094,-68.371,135.3,4.5,mb,,,,1.44,us,us20003fz6,2015-12-05T01:40:24.040Z,"25km SW of San Pedro de Atacama, Chile",earthquake,6.6,4.3,0.132,19,reviewed,guc,us
2015-09-03T13:37:59.000Z,-36.81,-72.579,60,5,mb,,,,0.87,us,us20003fyz,2015-12-05T01:40:24.040Z,"26km WSW of Bulnes, Chile",earthquake,7.2,5.6,0.08,50,reviewed,guc,us
2015-09-02T17:39:21.920Z,-22.538,-67.2979,47.12,4.6,mb,,78,0.911,1.12,us,us20003fsy,2015-12-01T00:36:11.040Z,"103km ENE of San Pedro de Atacama, Chile",earthquake,5.9,7.9,0.081,45,reviewed,us,us
2015-09-01T15:28:51.000Z,-19.785,-69.245,97.2,5.4,mww,,,,1.03,us,us20003fe4,2016-11-10T21:50:13.540Z,"105km ENE of Iquique, Chile",earthquake,4.8,3.1,,,reviewed,guc,us
2015-08-25T07:53:28.030Z,-52.9413,-75.0413,15.66,4.5,mb,,159,2.361,0.82,us,us20003hbi,2015-11-24T02:09:34.040Z,"220km SW of Puerto Natales, Chile",earthquake,7.8,5,0.17,10,reviewed,us,us
2015-08-25T06:16:39.040Z,-29.663,-71.4373,52,4.5,mb,,88,0.307,1.32,us,us100034ns,2015-11-24T02:09:34.040Z,"32km NNW of La Serena, Chile",earthquake,5.4,6.1,0.066,68,reviewed,us,us
2015-08-24T14:24:07.000Z,-21.713,-68.501,120.3,4.6,mb,,,,0.87,us,us100034hd,2015-11-24T02:09:33.040Z,"94km NNE of Calama, Chile",earthquake,5.6,4.9,0.078,49,reviewed,guc,us
2015-08-24T05:13:49.000Z,-29.882,-71.252,44.7,4.8,mb,,,,1.09,us,us100034f1,2015-11-24T02:09:32.040Z,"2km N of La Serena, Chile",earthquake,4.8,3.6,0.04,189,reviewed,guc,us
2015-08-24T01:18:42.890Z,-20.4017,-69.1064,108.1,4.5,mwr,,49,0.263,1.18,us,us100034e3,2015-11-24T02:09:31.040Z,"110km E of Iquique, Chile",earthquake,5,3.9,0.06,27,reviewed,us,us
2015-08-23T23:10:04.420Z,-29.7191,-71.2958,31.11,5.7,mww,,33,0.205,1.01,us,us100034du,2016-11-10T21:49:56.324Z,"21km N of La Serena, Chile",earthquake,4.5,2.9,,,reviewed,us,us
2015-08-23T20:20:12.000Z,-20.357,-70.277,46.1,4.6,mb,,,,1.11,us,us20003h9l,2015-11-24T02:09:31.040Z,"20km SW of Iquique, Chile",earthquake,5.8,5.9,0.244,5,reviewed,guc,us
2015-08-18T15:07:17.950Z,-23.7689,-67.7001,167.43,4.5,mb,,124,0.924,0.83,us,us1000336c,2015-11-17T00:13:35.040Z,"108km SSE of San Pedro de Atacama, Chile",earthquake,6.4,6.6,0.181,9,reviewed,us,us
2015-08-16T19:07:35.000Z,-28.297,-67.531,153,4.8,mb,,,,1.21,us,us100032px,2015-11-17T00:13:32.040Z,"26km S of Tinogasta, Argentina",earthquake,4.6,7.9,0.196,8,reviewed,sja,us
2015-08-15T04:11:04.000Z,-36.812,-72.473,65,4.5,mb,,,,0.62,us,us100032mb,2015-11-17T00:13:29.040Z,"17km WSW of Bulnes, Chile",earthquake,7.8,6.6,0.181,9,reviewed,guc,us
2015-08-13T18:08:42.000Z,-37.962,-73.66,40,4.7,mb,,,,1.46,us,us1000320y,2015-11-17T00:13:25.040Z,"29km SW of Canete, Chile",earthquake,6,5.2,0.077,51,reviewed,guc,us
2015-08-12T13:19:48.450Z,-23.9925,-65.4177,10,4.5,mb,,41,2.738,1.04,us,us100031fh,2015-11-06T18:06:26.040Z,"25km NNW of San Salvador de Jujuy, Argentina",earthquake,7.2,1.9,0.15,13,reviewed,us,us
2015-08-12T00:14:40.320Z,-31.6968,-71.6227,30,5.5,mww,,45,0.724,1,us,us100031b7,2015-11-06T18:06:26.040Z,"43km W of Illapel, Chile",earthquake,5.1,1.8,,,reviewed,us,us
2015-08-10T17:04:16.000Z,-19.558,-69.32,99.4,4.6,mb,,,,0.67,us,us100035at,2015-11-06T18:06:30.040Z,"113km NE of Iquique, Chile",earthquake,5.7,4.7,0.193,8,reviewed,guc,us
2015-08-10T09:40:09.020Z,-29.4727,-71.2415,38.93,5.2,mb,,58,0.444,0.67,us,us100030qh,2015-11-06T18:06:24.040Z,"48km N of La Serena, Chile",earthquake,6.6,4.5,0.029,391,reviewed,us,us
2015-08-08T08:49:39.130Z,-27.9834,-66.4681,163.19,4.5,mb,,48,2.628,0.99,us,us100030eb,2015-11-06T18:06:22.040Z,"46km SSW of Andalgala, Argentina",earthquake,8.2,7.3,0.124,19,reviewed,us,us
2015-08-01T11:30:21.410Z,-30.0726,-68.282,10,5.2,mww,,20,1.508,0.77,us,us10002x3v,2015-10-30T02:47:41.040Z,"48km ENE of San Jose de Jachal, Argentina",earthquake,5.6,1.7,,,reviewed,us,us
2015-07-30T10:32:55.020Z,-21.1466,-68.641,104.51,4.8,mww,,34,0.797,1.22,us,us10002waw,2015-10-30T02:47:37.040Z,"149km NNE of Calama, Chile",earthquake,6.2,4.7,,,reviewed,us,us
2015-07-29T18:41:13.650Z,-37.2948,-74.3192,7.69,4.6,mb,,141,2.505,0.88,us,us10002w1g,2015-10-22T20:05:14.040Z,"69km WNW of Lebu, Chile",earthquake,7.8,4.3,0.088,39,reviewed,us,us
2015-07-28T18:05:12.250Z,-34.9564,-71.8116,44.73,4.8,mwr,,39,0.111,0.75,us,us200030xt,2015-10-22T20:05:10.040Z,"51km WNW of Molina, Chile",earthquake,4.4,4.4,0.057,30,reviewed,us,us
2015-07-27T15:23:22.020Z,-29.4936,-71.0919,95.87,4.5,mb,,150,0.59,1.47,us,us200030e7,2015-10-22T20:05:06.040Z,"48km NNE of La Serena, Chile",earthquake,9,2.6,0.156,12,reviewed,us,us
2015-07-24T23:14:39.560Z,-20.2963,-70.2472,34.03,5.3,mww,,83,0.112,1.26,us,us20003001,2017-10-11T21:09:48.860Z,"13km SW of Iquique, Chile",earthquake,4.4,3.7,,,reviewed,us,us
2015-07-23T14:21:24.700Z,-23.9425,-66.8985,242.39,4.5,mb,,77,2.275,0.82,us,us20002zj7,2015-10-22T20:04:54.040Z,"66km WNW of San Antonio de los Cobres, Argentina",earthquake,9.5,17.2,0.54,1,reviewed,us,us
2015-07-20T19:47:25.000Z,-31.688,-71.967,29.4,4.5,mb,,,,1.11,us,us100030tb,2015-10-14T21:05:47.040Z,"76km W of Illapel, Chile",earthquake,7.4,5.3,0.312,3,reviewed,guc,us
2015-07-20T09:47:40.340Z,-35.669,-74.3224,10,4.9,mb,,74,2.063,1.13,us,us20002ymx,2015-10-14T21:05:46.040Z,"158km NW of Talcahuano, Chile",earthquake,7.2,1.8,0.046,298,reviewed,us,us
2015-07-20T09:27:18.000Z,-18.405,-71.379,29.7,4.5,mb,,,,1.42,us,us20002yms,2015-10-14T21:05:46.040Z,"84km S of Ilo, Peru",earthquake,5.7,4.3,0.087,39,reviewed,guc,us
2015-07-17T11:11:22.780Z,-35.5031,-73.2219,10,5.2,mww,,89,1.166,0.84,us,us20002y48,2015-10-14T21:05:39.040Z,"75km WSW of Constitucion, Chile",earthquake,5.7,1.7,,,reviewed,us,us
2015-07-16T10:48:04.930Z,-29.5,-71.8098,7.66,5,mww,,101,1.084,0.96,us,us20002xvy,2015-10-14T21:05:36.040Z,"67km NW of Coquimbo, Chile",earthquake,4.5,3.9,,,reviewed,us,us
2015-07-15T17:19:49.000Z,-32.051,-69.238,117,4.7,mb,,,,0.92,us,us20002xpr,2015-10-09T20:19:19.040Z,"73km SW of Zonda, Argentina",earthquake,5.8,4.3,0.051,115,reviewed,sja,us
2015-07-13T21:16:47.710Z,-33.0941,-70.232,98.52,4.8,mb,,41,0.424,1.02,us,us20002xac,2015-10-09T20:19:16.040Z,"44km SE of Los Andes, Chile",earthquake,5.7,3,0.035,248,reviewed,us,us
2015-07-13T05:28:42.940Z,-24.2242,-67.4655,221.42,4.5,mb,,94,2.082,0.63,us,us20002x1z,2015-10-09T20:19:15.040Z,"116km W of San Antonio de los Cobres, Argentina",earthquake,13.5,23.5,0.382,2,reviewed,us,us
2015-07-07T13:35:14.940Z,-33.3711,-70.22,94.8,4.7,mwr,,44,0.271,0.78,us,us20002vqy,2015-09-30T00:21:00.040Z,"34km ENE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,5.9,3.8,0.063,24,reviewed,us,us
2015-07-05T05:42:45.000Z,-19.026,-69.408,102.4,4.5,mb,,,,0.69,us,us20002zhg,2015-09-30T00:20:56.040Z,"93km S of Putre, Chile",earthquake,5.5,4.6,0.113,24,reviewed,guc,us
2015-07-02T19:07:24.670Z,-37.3768,-74.0988,11.25,4.5,mb,,156,2.941,0.9,us,us10002n2j,2015-09-30T00:20:51.040Z,"47km NW of Lebu, Chile",earthquake,9.5,5.7,0.139,15,reviewed,us,us
2015-06-25T02:45:10.000Z,-36.776,-73.981,25.7,4.5,mwr,,,,0.94,us,us10002lhl,2015-09-02T22:37:17.040Z,"77km W of Talcahuano, Chile",earthquake,6.5,5.2,0.057,30,reviewed,guc,us
2015-06-24T22:18:22.540Z,-30.3274,-71.4373,55.53,4.5,mb,,162,0.573,0.83,us,us10002lgu,2015-09-01T00:53:56.040Z,"37km NW of Ovalle, Chile",earthquake,6.2,6.5,0.171,10,reviewed,us,us
2015-06-23T20:09:18.280Z,-29.4982,-68.6046,89.73,4.6,mwr,,34,1.894,1.32,us,us10002l88,2015-09-01T00:53:55.040Z,"83km N of San Jose de Jachal, Argentina",earthquake,6.6,4.9,0.078,16,reviewed,us,us
2015-06-22T11:42:07.440Z,-21.7797,-68.1744,122.04,5.1,mwr,,30,0.992,1.09,us,us10002ku9,2015-09-01T00:53:54.040Z,"109km NE of Calama, Chile",earthquake,5.9,4.9,,,reviewed,us,guc
2015-06-22T09:13:40.000Z,-33.779,-70.467,105.1,4.5,mb,,,,1.21,us,us10002kts,2015-09-01T00:53:54.040Z,"20km SSE of Puente Alto, Chile",earthquake,6.6,2.1,0.084,41,reviewed,guc,us
2015-06-20T05:22:17.840Z,-36.3656,-73.7481,4.58,5.5,mww,,115,2.004,0.82,us,us10002kfc,2015-09-01T00:53:51.040Z,"68km NW of Talcahuano, Chile",earthquake,8.3,3.5,,,reviewed,us,us
2015-06-20T03:20:46.520Z,-36.4111,-73.6796,11.66,4.5,mb,,140,1.995,0.96,us,us10002kei,2015-09-01T00:53:51.040Z,"60km NW of Talcahuano, Chile",earthquake,8.1,2.4,0.111,24,reviewed,us,us
2015-06-20T02:10:07.100Z,-36.3601,-73.812,11,6.4,mww,,51,2.039,1.03,us,us10002ke8,2016-11-10T21:48:11.906Z,"73km WNW of Talcahuano, Chile",earthquake,7.1,1.7,,,reviewed,us,us
2015-06-18T15:56:22.490Z,-21.4859,-68.4843,131.07,4.5,mb,,48,0.769,0.75,us,us10002jzk,2015-09-01T00:53:50.040Z,"118km NNE of Calama, Chile",earthquake,6.5,5.4,0.164,11,reviewed,us,us
2015-06-17T07:21:16.000Z,-20.252,-70.737,23.7,4.5,mwr,,,,1.5,us,us20002qld,2015-08-20T00:44:01.040Z,"62km W of Iquique, Chile",earthquake,4,4.9,0.045,47,reviewed,guc,us
2015-06-17T02:41:22.970Z,-21.449,-66.6547,209.07,4.6,mb,,29,2.392,1.34,us,us20002qjt,2015-08-20T00:44:01.040Z,"71km SW of Atocha, Bolivia",earthquake,7.3,5.2,0.033,269,reviewed,us,us
2015-06-16T15:06:26.180Z,-29.7295,-70.1233,10,4.6,mb,,75,0.734,1.48,us,us20002qaz,2015-08-20T00:44:00.040Z,"65km ENE of Vicuna, Chile",earthquake,3.7,1.7,0.092,35,reviewed,us,us
2015-06-15T05:01:17.000Z,-31.96,-68.384,114,4.5,mb,,,,1.34,us,us20002pvp,2015-08-20T00:43:58.040Z,"32km S of Nueve de Julio, Argentina",earthquake,7.2,5.7,0.111,24,reviewed,sja,us
2015-06-11T20:48:00.000Z,-20.467,-68.763,109.4,4.5,mb,,,,1.2,us,us10002l6j,2015-08-20T00:43:54.040Z,"146km E of Iquique, Chile",earthquake,6.9,7.5,0.241,5,reviewed,guc,us
2015-06-10T13:52:09.770Z,-22.4,-68.4323,124,6,mww,,20,0.49,1.13,us,us20002nkt,2016-11-10T21:47:56.593Z,"52km E of Calama, Chile",earthquake,6.5,1.8,,,reviewed,us,us
2015-06-10T13:42:27.430Z,-24.456,-66.9698,155.5,4.7,mb,,26,2.483,0.84,us,us20002nkm,2015-08-10T13:08:29.040Z,"71km WSW of San Antonio de los Cobres, Argentina",earthquake,7.4,5,0.034,264,reviewed,us,us
2015-06-09T16:44:43.420Z,-23.9093,-66.616,193.97,4.6,mb,,34,2.474,0.73,us,us20002nas,2015-08-10T13:08:27.040Z,"45km NW of San Antonio de los Cobres, Argentina",earthquake,7.5,5.4,0.037,217,reviewed,us,us
2015-06-09T13:09:47.740Z,-20.2671,-70.8474,10,4.5,mb,,137,0.672,1.01,us,us10002k8x,2015-08-10T13:08:26.040Z,"73km W of Iquique, Chile",earthquake,3.9,1.9,0.221,6,reviewed,us,us
2015-06-09T12:38:51.640Z,-20.2057,-70.821,13.43,4.7,mwr,,80,0.651,0.97,us,us20002n8y,2015-08-10T13:08:26.040Z,"70km W of Iquique, Chile",earthquake,4.4,2.9,0.047,44,reviewed,us,us
2015-06-07T03:09:31.650Z,-28.2545,-71.3445,28.37,4.5,mb,,146,0.243,1.15,us,us20002mnh,2015-08-10T13:08:22.040Z,"67km WNW of Vallenar, Chile",earthquake,4.9,5.4,0.139,15,reviewed,us,us
2015-06-04T19:49:52.000Z,-23.135,-69.649,61,4.5,mb,,,,1.23,us,us20002m3g,2015-08-10T13:08:20.040Z,"95km NE of Antofagasta, Chile",earthquake,5.4,5,0.204,7,reviewed,guc,us
2015-06-04T06:49:17.720Z,-28.7482,-71.5633,25.75,4.6,mwr,,116,0.692,0.64,us,us20002ly3,2015-08-10T13:08:19.040Z,"81km WSW of Vallenar, Chile",earthquake,5.4,3.5,0.051,37,reviewed,us,us
2015-06-02T10:32:45.670Z,-33.9355,-72.4301,10.93,4.9,mwr,,34,0.733,0.84,us,us20002l7a,2015-08-08T00:50:00.040Z,"83km WSW of San Antonio, Chile",earthquake,3.5,2.8,0.05,39,reviewed,us,us
2015-06-01T11:57:19.110Z,-18.3288,-71.2585,31.67,4.7,mww,,90,0.871,1.01,us,us20002l0d,2015-08-08T00:49:44.040Z,"76km S of Ilo, Peru",earthquake,6.5,3.8,,,reviewed,us,us
2015-05-31T16:08:27.680Z,-19.9421,-70.9093,20,5,mww,,99,0.8,1.13,us,us20002ktz,2015-08-08T00:49:31.040Z,"85km WNW of Iquique, Chile",earthquake,3.8,1.9,,,reviewed,us,us
2015-05-29T04:28:16.000Z,-28.216,-70.649,43.8,5.2,mww,,,,1.35,us,us20002k8v,2015-08-08T00:48:57.040Z,"40km NNE of Vallenar, Chile",earthquake,6.8,3.9,,,reviewed,guc,us
2015-05-29T02:52:53.840Z,-24.2211,-67.0486,162.22,4.6,mb,,35,2.343,0.98,us,us20002k8h,2015-08-08T00:48:57.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,7.1,2.8,0.038,205,reviewed,us,us
2015-05-26T10:32:03.350Z,-22.057,-68.5076,124,5.6,mww,,31,0.667,1.36,us,us10002c5j,2016-11-10T21:47:43.737Z,"63km NE of Calama, Chile",earthquake,5.3,1.8,,,reviewed,us,us
2015-05-24T09:38:04.710Z,-19.619,-68.6389,129.43,4.8,mww,,42,0.71,0.78,us,us10002bwn,2015-07-29T01:35:39.040Z,"170km ENE of Iquique, Chile",earthquake,6.8,4.6,,,reviewed,us,us
2015-05-24T01:22:04.770Z,-20.1898,-68.8585,134.64,4.6,mb,,42,0.281,1.02,us,us10002bvf,2015-07-29T01:35:37.040Z,"134km E of Iquique, Chile",earthquake,6.4,5.5,0.078,50,reviewed,us,us
2015-05-23T13:09:46.000Z,-20.19,-70.807,27.4,4.8,mwr,,,,1.18,us,us10002btq,2015-07-29T01:35:36.040Z,"69km W of Iquique, Chile",earthquake,3.1,4.6,0.051,37,reviewed,guc,us
2015-05-23T12:54:28.230Z,-18.4587,-69.2062,115.18,5.1,mb,,46,0.311,1.05,us,us10002btn,2015-07-29T01:35:36.040Z,"47km SE of Putre, Chile",earthquake,6.9,2.5,0.029,379,reviewed,us,us
2015-05-22T19:39:33.750Z,-20.1892,-70.8373,17.15,5.3,mww,,94,0.668,0.91,us,us10002bm8,2015-07-29T01:35:33.040Z,"72km W of Iquique, Chile",earthquake,3.9,2.8,,,reviewed,us,us
2015-05-21T20:34:12.350Z,-34.891,-71.795,40.4,4.6,mwr,,,,1.11,us,us10002b90,2015-07-29T01:35:32.040Z,"48km SW of Santa Cruz, Chile",earthquake,5.6,4.8,0.06,27,reviewed,guc,us
2015-05-21T16:54:11.710Z,-27.2084,-71.9806,7.46,4.7,mww,,85,1.277,0.95,us,us10002b73,2015-07-29T01:35:31.040Z,"164km W of Copiapo, Chile",earthquake,5.1,3.4,,,reviewed,us,us
2015-05-21T06:04:00.200Z,-32.0233,-70.0222,107.68,4.7,mb,,85,0.863,0.57,us,us10002b23,2015-07-29T01:35:30.040Z,"93km ESE of Salamanca, Chile",earthquake,3.1,4.9,0.038,212,reviewed,us,us
2015-05-20T10:40:49.340Z,-27.0638,-69.345,109.24,4.6,mb,,73,0.297,1.18,us,us10002ark,2015-07-23T01:04:13.040Z,"103km ENE of Copiapo, Chile",earthquake,5.4,6.4,0.122,20,reviewed,us,us
2015-05-17T21:07:55.000Z,-20.865,-68.867,101.6,4.6,mb,,,,0.62,us,us10002a12,2015-07-23T01:04:06.040Z,"150km ESE of Iquique, Chile",earthquake,4.8,4.5,0.181,9,reviewed,guc,us
2015-05-16T13:42:33.260Z,-22.8317,-71.8273,20.13,4.6,mb,,125,1.354,1.33,us,us10002chh,2015-07-23T01:04:03.040Z,"171km WNW of Antofagasta, Chile",earthquake,7.8,5.4,0.223,7,reviewed,us,us
2015-05-15T21:27:24.780Z,-27.9289,-66.2038,158.73,4.5,mb,,79,2.82,0.78,us,us100029lh,2015-07-23T01:04:01.040Z,"33km W of Los Varela, Argentina",earthquake,7.9,8,0.088,38,reviewed,us,us
2015-05-14T15:08:04.180Z,-28.6662,-71.4742,18.35,5.1,mww,,53,0.579,1.03,us,us100028yq,2015-07-23T01:03:59.040Z,"70km W of Vallenar, Chile",earthquake,4.5,2.8,,,reviewed,us,us
2015-05-07T23:00:59.170Z,-32.1373,-68.0609,20.07,4.7,mwr,,41,0.793,0.86,us,us20002dma,2015-07-17T07:05:57.040Z,"57km SSE of Caucete, Argentina",earthquake,4.8,3.4,0.047,43,reviewed,us,us
2015-05-07T05:33:47.000Z,-18.253,-69.367,139.1,4.7,mb,,,,0.85,us,us20002da7,2015-07-17T07:05:54.040Z,"21km ESE of Putre, Chile",earthquake,6.8,4.7,0.055,100,reviewed,guc,us
2015-05-04T21:00:44.700Z,-27.0782,-69.1612,114.56,4.6,mb,,57,0.243,0.91,us,us20002bce,2015-07-09T22:00:11.040Z,"118km SE of Diego de Almagro, Chile",earthquake,6.7,4.9,0.068,64,reviewed,us,us
2015-05-03T14:05:21.140Z,-19.4842,-69.3459,116.78,4.5,mb,,82,0.401,1.1,us,us20002dup,2015-07-09T22:00:07.040Z,"116km NE of Iquique, Chile",earthquake,7.5,5.7,0.205,7,reviewed,us,us
2015-05-03T13:38:33.790Z,-19.9364,-71.1144,10.36,4.8,mb,,151,0.982,0.63,us,us20002dun,2015-07-09T22:00:07.040Z,"106km WNW of Iquique, Chile",earthquake,5.2,4.4,0.121,21,reviewed,us,us
2015-05-01T20:00:05.880Z,-23.2917,-66.7313,203.42,4.6,mb,,49,2.119,1.12,us,us20002aqv,2015-07-09T22:00:05.040Z,"106km W of El Aguilar, Argentina",earthquake,7.7,5.5,0.041,177,reviewed,us,us
2015-04-30T00:43:27.930Z,-23.5898,-67.8362,125.33,4.8,mb,,41,1.387,0.93,us,us20002acr,2015-07-09T22:00:03.040Z,"84km SSE of San Pedro de Atacama, Chile",earthquake,7.1,4.6,0.079,49,reviewed,us,us
